29778,2.68533,1.35607,-1.94273,-0.127384,1.65513,-1.48345,2.22263,0.853508,0.888302
29956,0.810523,0.0846913,-0.294375,-2.378,-1.1049,-2.46269,2.69919,0.853508,0.733118
30266,-0.57874,0.089883,-1.33402,-0.698086,-0.755282,-0.787969,1.09149,0.853508,0.759213
30288,-2.25256,1.58009,-1.62809,-0.514247,0.624464,-2.09433,2.18545,0.924035,0.79386
30839,-1.20792,0.842051,-0.939316,-1.16966,0.268605,-2.01171,2.02956,0.0482927,0.0612195
30878,-3.08677,1.34108,1.47801,-0.839972,-1.71841,-2.18105,2.77667,1.0621,1.65913
30984,-0.327827,0.677716,-0.400697,-0.265388,-0.0728693,-0.943105,0.945916,1.03136,0.857736
31160,-2.83538,2.16337,-2.63086,-1.06601,0.204524,-3.22938,3.23585,1.20314,1.05225
32883,2.13158,0.424657,-1.03639,-1.8142,3.11522,-2.23885,3.83628,1.16934,1.01331
32994,2.56468,0.986476,3.10027,-2.27371,0.535592,-3.26019,3.30389,1.06372,0.866463
33465,0.231107,0.911519,2.66465,-0.563143,2.43355,-1.47466,2.84548,1.71657,2.78773
33503,2.17363,0.60557,-0.0282011,-0.837106,-2.20183,-1.44268,2.63237,0.853508,0.812432
33943,2.89503,0.624205,1.78762,-0.525041,-1.1074,-1.14925,1.59597,0.663201,0.956327
34128,0.102111,1.84291,2.09977,-1.82666,1.99766,-3.66957,4.17808,0.575669,0.580567
34293,-2.90497,2.27326,0.779265,-0.677201,-2.59895,-2.95046,3.93189,0.817822,0.76413
35478,2.78984,1.28763,-1.02788,-0.312984,2.46546,-1.60062,2.93947,1.31123,1.15638
35979,0.70811,1.69123,-2.82434,-0.642454,2.75074,-2.33369,3.6073,0.659174,0.803574
36510,-1.68827,0.367569,2.92114,-0.784363,-1.67377,-1.15193,2.03186,1.35403,1.15851
36617,-0.485152,1.02776,0.611905,-1.54573,1.09706,-2.57349,2.79757,1.2559,1.056
36902,-2.19264,0.779971,0.774427,-0.97214,2.96706,-1.75211,3.44577,0.615078,0.688596
37031,-2.99148,1.50037,-1.59565,-0.344855,1.39583,-1.84522,2.3137,0.532171,0.460916
37701,2.59509,1.69497,1.06265,-1.98737,-1.53244,-3.68234,3.98849,0.748871,0.682338
37957,-0.876963,1.99487,-2.00522,-0.0349162,-1.12826,-2.02978,2.32228,0.251371,0.22975
38091,1.48105,0.878897,-2.19029,-1.39852,2.61184,-2.27742,3.46531,0.547852,0.481486
39601,-1.11152,2.0324,0.154524,-0.384772,1.26604,-2.41717,2.72866,1.13302,1.07975
40042,2.58316,0.198711,-1.83371,-1.14333,1.86632,-1.34204,2.29874,0.924035,0.760129
41431,0.74085,2.01706,1.34636,-1.66525,0.605505,-3.68231,3.73176,0.547852,0.529164
42654,1.97016,1.15722,-1.25371,-0.754151,3.05931,-1.91137,3.60731,1.41242,1.25475
43013,-1.44477,1.4879,1.3286,-1.90212,2.77336,-3.39002,4.37993,0.696036,0.681236
43378,-1.20443,2.2609,-2.60493,-1.03368,-1.40051,-3.29458,3.5799,0.748871,0.658807
47127,2.19697,0.112427,-2.21551,-1.25173,1.87071,-1.36415,2.31527,0.853508,0.692291
47424,-0.922311,1.18803,-0.287037,-0.202348,0.635274,-1.39037,1.52863,1.35403,1.1964
47463,0.853047,0.119251,-0.785119,-0.684348,-1.63817,-0.8036,1.82465,1.20314,1.85113
47891,-2.70636,0.0561227,0.375043,-0.519067,3.0814,-0.57519,3.13462,1.31123,1.57712
48022,-0.0453913,0.904307,-1.88297,-2.32907,-1.83758,-3.23338,3.71906,1.0621,0.953177
48828,-0.61922,1.53162,2.11148,-0.243702,2.7307,-1.77532,3.25707,0.554781,0.474364
49933,0.937851,2.34224,2.98705,-0.933352,2.0492,-3.2756,3.86377,1.12954,1.52033
50258,0.648345,5.48496e-05,-0.0561347,-0.879699,-0.704479,-0.879754,1.12706,1.03136,0.903578
50951,-2.45537,0.938534,0.787322,-1.38709,-3.04049,-2.32562,3.82794,0.992385,1.01865
51653,1.03672,1.23337,-1.27061,-2.34457,-2.30733,-3.57793,4.25739,0.528718,0.444675
51782,-1.81952,0.609943,1.75183,-2.35498,-2.71184,-2.96493,4.01807,1.41242,1.76943
51878,0.507503,0.241691,0.367267,-1.2116,-0.140236,-1.45329,1.46004,0.528718,0.444503
53847,-3.0958,1.51296,-2.9271,-1.57509,0.168694,-3.08806,3.09266,0.720089,0.720294
54783,-2.65901,0.292869,2.64127,-0.341512,-0.982912,-0.63438,1.16985,1.12384,0.957523
56086,-2.95057,0.146551,-0.437388,-1.90918,2.51318,-2.05573,3.24686,0.615078,0.527951
56181,2.00836,1.57248,-0.139654,-1.89817,-2.14801,-3.47065,4.08159,0.720089,0.64531
56887,0.601943,1.53421,0.938788,-0.810715,0.336845,-2.34492,2.36899,0.575669,0.611118
56908,-1.22328,1.7165,-0.916894,-1.78745,0.306391,-3.50395,3.51732,1.31123,1.0802
57232,-1.98408,1.69887,3.13916,-1.12344,-1.15994,-2.82231,3.05138,0.696036,0.718018
57857,2.91204,0.127143,-1.90355,-1.65123,1.46759,-1.77837,2.30574,0.532171,0.454589
58125,2.87783,0.305007,-1.088,-1.53291,2.31736,-1.83792,2.95772,0.615078,0.520314
58538,0.418859,0.297649,1.10345,-0.830054,0.684589,-1.1277,1.31923,1.20314,1.12978
58680,0.503672,2.09168,0.201622,-0.0829012,-0.30205,-2.17458,2.19546,1.16688,0.956323
58939,2.04487,1.85801,-1.98038,-1.93221,2.25794,-3.79023,4.41181,0.720089,0.621667
59151,-1.54373,1.72471,-2.20334,-2.09299,-0.659611,-3.8177,3.87426,0.532171,0.713258
59303,-2.74004,1.802,-0.280882,-0.329354,2.45916,-2.13136,3.25425,0.316118,0.296041
62892,1.336,2.18765,0.865276,-0.12415,-0.470729,-2.3118,2.35924,1.35403,1.28383
63474,-2.65069,0.589189,-1.86821,-1.89157,0.782477,-2.48076,2.60124,0.992385,0.803308
63540,-0.465448,0.930935,1.34131,-1.57099,1.80676,-2.50193,3.0861,1.20314,0.953455
64731,2.10519,0.255058,-1.24869,-0.10261,2.9293,-0.357668,2.95106,0.615078,0.501274
64921,0.875331,0.662074,-0.606986,-1.37866,-1.48232,-2.04073,2.52227,0.528718,0.514679
66187,-2.91121,0.32331,2.46779,-0.157412,-0.904179,-0.480723,1.02403,0.992385,0.817039
66756,0.175442,0.741984,-2.26802,-1.14018,-2.44346,-1.88216,3.08432,0.992385,0.84661
66968,-0.293724,0.129483,-1.82204,-0.638613,-1.52832,-0.768096,1.71048,1.71657,1.51639
67631,-1.40284,1.11181,0.337788,-1.242,1.74063,-2.35381,2.92749,0.748871,0.660562
68055,-3.07012,1.17433,-2.32361,-0.485802,0.746511,-1.66014,1.82026,1.16934,1.005
68091,1.91182,1.58029,2.04456,-1.94064,0.13274,-3.52093,3.52343,1.5526,1.359
68146,1.36094,1.28466,1.61041,-1.8124,0.249463,-3.09706,3.10709,1.5526,1.31014
68225,-3.06139,1.57236,-0.392876,-1.63281,2.66852,-3.20517,4.17062,0.532171,0.441647
70457,2.14742,0.194766,-1.75826,-1.58504,2.37751,-1.77981,2.96989,1.06372,0.875543
71318,0.317391,0.930643,3.10402,-0.0183494,2.78663,-0.948992,2.94379,0.720089,0.623771
72340,-3.02603,2.17214,-2.45864,-0.331944,0.567389,-2.50409,2.56756,0.532171,0.475952
74718,1.3709,2.23282,-1.26743,-0.390904,-2.63833,-2.62372,3.72085,1.13302,0.93561
77723,-3.06778,0.974274,-0.702757,-1.41484,2.36503,-2.38911,3.36172,1.03136,0.846804
78149,-1.16203,2.37462,1.10796,-2.30199,2.26999,-4.67662,5.19842,1.5526,2.10285
78827,1.891,0.774169,1.14278,-0.550109,-0.748223,-1.32428,1.52104,1.13302,0.937234
78903,2.79185,0.556608,0.749566,-0.132471,-2.04228,-0.689079,2.1554,0.663201,0.565613
79242,-2.59354,0.367381,2.8256,-1.89968,-0.864042,-2.26706,2.42613,0.59684,0.63638
79761,1.67865,0.231063,1.20975,-0.686982,-0.468892,-0.918045,1.03086,0.659174,0.556163
80545,1.27373,2.08783,-0.455251,-1.89683,-1.72898,-3.98466,4.3436,1.13302,0.940016
80550,1.79091,0.997668,-0.0021375,-1.4225,-1.79304,-2.42017,3.01201,0.94524,0.822669
80682,-2.63669,0.299146,-1.88489,-0.638455,0.751805,-0.937602,1.20179,0.394586,0.337175
83001,-0.672089,0.741237,1.96251,-1.88385,2.6346,-2.62509,3.71917,1.56256,1.30626
83124,-1.30479,0.823891,2.01617,-0.993259,-2.96222,-1.81715,3.47517,0.748871,0.691254
83712,0.549841,1.16136,-2.97146,-0.924657,2.76189,-2.08602,3.46114,1.20314,1.08274
83983,2.00565,0.264791,0.719625,-1.18257,-1.28603,-1.44736,1.93616,0.528718,0.741834
84781,-0.834514,0.727457,-2.89906,-0.267459,-2.06455,-0.994916,2.29177,1.12954,1.01374
84972,-0.324423,0.668908,-1.55608,-2.27349,-1.23166,-2.94239,3.18977,0.532171,0.495567
85038,2.88702,1.28654,1.09044,-0.0335787,-1.79658,-1.32012,2.22944,1.0621,0.907658
85947,2.4228,1.3297,-0.215051,-1.52085,-2.63785,-2.85054,3.88379,0.720089,0.633208
88095,1.75939,0.612406,0.499839,-1.32005,-1.25955,-1.93246,2.3067,0.547852,0.473035
88131,2.46232,0.0147904,-1.98369,-0.120098,1.83718,-0.134889,1.84213,0.94524,0.802189
88252,0.818897,2.23808,-2.01213,-1.36087,-2.83103,-3.59895,4.57899,1.12954,1.06618
88337,-2.43428,0.511071,-2.89383,-0.269515,-0.459547,-0.780586,0.905813,0.554781,0.460222
90313,-1.40488,2.25302,1.8279,-0.767071,-3.05041,-3.02009,4.29254,1.0621,1.01158
91519,-1.52185,0.401218,1.58368,-0.454706,3.10553,-0.855923,3.22132,0.547852,0.492651
92801,2.52409,1.99392,0.0726497,-0.31612,-2.45144,-2.31004,3.36836,1.47371,1.902
92883,-0.50049,0.59354,1.12938,-1.83799,1.62987,-2.43153,2.92726,1.0621,0.82569
93339,2.39782,0.116147,-2.80179,-1.65528,1.08357,-1.77142,2.07655,1.12384,0.971611
93427,1.3963,1.18063,2.1873,-1.92609,0.791,-3.10672,3.20584,0.615078,0.530107
93854,0.232637,1.41145,-1.32584,-2.11299,-1.55848,-3.52444,3.85364,0.554781,0.477378
93906,-0.547705,2.25135,2.02806,-1.29094,2.57576,-3.54228,4.37976,0.59684,0.584648
94020,1.46804,0.343347,2.11005,-0.104524,0.642008,-0.447871,0.782791,0.547852,0.533819
94181,-2.77667,0.294421,-1.23141,-1.09688,1.54526,-1.3913,2.07931,0.575669,0.50107
94194,-1.04295,0.270251,1.59468,-0.438337,2.63762,-0.708588,2.73115,1.71657,1.69305
94253,0.629999,0.56559,0.25412,-0.827593,-0.37588,-1.39318,1.443,0.532171,0.477213
94281,0.262628,0.721124,0.906589,-0.162494,0.643961,-0.883618,1.09337,0.924035,1.1218
95777,-1.66725,1.37043,1.87808,-1.87757,-2.73786,-3.248,4.24798,1.47371,1.24507
96453,-0.779938,2.04683,-1.76409,-2.09412,-0.984156,-4.14095,4.25629,0.851187,0.735972
96807,-2.1884,0.00443821,1.81147,-0.343704,-2.28332,-0.348143,2.30971,1.68404,1.46728
98161,1.26258,1.5489,-1.36671,-1.64775,-2.62929,-3.19666,4.13906,0.615078,0.522976
98735,0.676858,0.304078,-2.24739,-1.3156,-2.92425,-1.61968,3.34284,0.720089,0.660534
99045,0.6045,1.62819,0.737295,-1.96648,0.132796,-3.59466,3.59712,0.720089,0.960651
99514,1.06658,0.722464,1.3366,-1.20834,0.270016,-1.93081,1.9496,1.20314,1.26331
99778,0.51033,0.220744,-2.76015,-0.51631,3.0127,-0.737054,3.10155,1.06372,1.47192
99803,0.0712139,0.201192,-1.49278,-1.70127,-1.56399,-1.90246,2.46281,1.61975,1.24492
101440,-2.7053,0.687654,1.32264,-1.68511,-2.25525,-2.37276,3.27355,0.615078,0.519439
101466,-0.344387,1.79069,0.180359,-2.00762,0.524746,-3.79831,3.83438,0.0558713,0.0514472
101663,1.24024,2.27854,-1.61406,-1.39471,-2.8543,-3.67325,4.65186,0.59684,0.814881
101930,0.374105,1.80051,-1.92196,-1.97398,-2.29606,-3.77449,4.41799,0.165214,0.149328
102752,3.06476,2.16604,2.91189,-2.12165,-0.152867,-4.28769,4.29042,1.16688,1.15673
103170,1.69515,1.40461,-3.11078,-1.53324,1.47726,-2.93785,3.28836,1.2559,1.10171
103237,2.12837,0.87821,1.05416,-1.98282,-1.07421,-2.86103,3.05605,0.960575,0.86211
104172,-3.07221,0.506007,-0.734057,-0.434308,2.33816,-0.940315,2.52015,1.2559,1.3716
105395,0.263551,0.415968,2.99822,-2.04966,2.73467,-2.46563,3.68209,0.94524,0.866825
107028,1.97863,0.394602,-0.749885,-0.712557,-2.72852,-1.10716,2.94459,0.547852,0.468884
107850,2.62043,0.259435,-2.66747,-1.13441,0.99529,-1.39384,1.71272,1.12384,1.0208
108196,-2.08564,0.374678,1.33705,-0.992868,-2.8605,-1.36755,3.17059,0.817822,0.705756
108664,-1.7399,1.41766,-2.68119,-1.77648,-0.941285,-3.19414,3.32995,1.35403,1.12848
109121,1.50438,0.187171,-1.09246,-0.54799,-2.59684,-0.73516,2.6989,0.992385,1.09893
109625,-2.5426,0.12543,-2.98897,-0.726044,-0.446368,-0.851473,0.96138,1.20314,0.98385
111363,-3.12328,0.0143509,0.298392,-2.36495,-2.86151,-2.3793,3.72147,0.528718,0.44321
111642,-2.57798,1.78621,-2.51142,-1.89903,0.0665622,-3.68524,3.68584,1.61975,1.38514
112412,1.51622,1.57277,-1.03127,-1.99654,-2.54749,-3.56931,4.38517,0.659174,0.582114
113121,-2.96124,0.885352,-2.17426,-0.777177,0.786987,-1.66253,1.83939,0.532171,0.479048
113645,2.612,1.58747,-0.714192,-1.38559,2.95699,-2.97306,4.1932,1.41242,1.20728
114011,0.12581,0.217393,-0.927782,-1.81195,-1.05359,-2.02934,2.28655,0.659174,0.64349
115275,-0.299194,1.17005,2.5325,-1.98213,2.83169,-3.15218,4.2373,0.659174,0.987805
115998,1.702,0.468111,-2.60637,-0.139469,1.97482,-0.60758,2.06617,1.47371,1.53523
118880,0.7525,1.14015,1.94947,-2.35488,1.19697,-3.49503,3.69431,1.20314,1.05394
119441,1.31753,0.631686,-1.36481,-2.33292,-2.68234,-2.96461,3.99798,0.777161,0.639415
120118,1.62338,0.492137,1.89837,-1.20682,0.274989,-1.69896,1.72107,1.20314,1.63786
123258,2.3352,2.39472,1.44956,-1.7766,-0.88564,-4.17132,4.26431,0.960575,1.2006
123657,2.9383,0.438525,0.301492,-2.24767,-2.63681,-2.68619,3.76409,0.924035,0.778655
124542,0.0158478,1.13167,-2.77515,-0.0509244,-2.791,-1.1826,3.03121,1.12384,0.981505
126292,2.62695,1.67901,-3.07216,-2.23044,0.584082,-3.90945,3.95284,1.13302,1.28858
126362,-2.70611,2.32512,-1.16962,-2.09057,1.53649,-4.41569,4.67537,0.547852,0.503932
126380,2.69576,2.24464,0.655851,-0.141488,-2.03991,-2.38613,3.13924,0.659174,0.785549
126503,-2.36875,1.12601,1.30379,-0.306005,-2.61064,-1.43202,2.9776,0.748871,0.754328
127016,1.63342,1.86764,-0.66181,-2.39425,-2.29523,-4.2619,4.84065,0.59684,0.473942
127336,2.95419,1.00735,-1.68036,-1.49421,1.64863,-2.50156,2.99597,1.71379,2.71274
128991,-2.63453,0.439404,-0.949844,-2.02318,1.68469,-2.46259,2.98371,0.394586,0.436567
129526,2.63625,1.07701,0.147228,-1.89874,-2.48902,-2.97575,3.87947,0.851187,0.696059
129696,1.95366,1.10426,-0.592547,-0.0516977,-2.54621,-1.15596,2.79632,0.663201,0.615644
130108,0.918785,2.07085,2.93287,-1.88024,2.01409,-3.95109,4.43483,0.659174,0.617318
131247,1.12692,0.148283,-1.56713,-0.149874,-2.69406,-0.298156,2.71051,1.2559,1.13758
132447,2.88469,0.0558035,-2.12773,-1.70905,1.27077,-1.76485,2.17476,0.696036,0.847113
132928,-1.77911,0.700322,-2.99267,-1.41901,-1.21357,-2.11934,2.4422,0.992385,0.887581
133506,2.47927,1.39007,2.52222,-0.480807,0.0429451,-1.87088,1.87137,1.12384,1.37641
133640,-2.98255,1.83161,1.11221,-1.95507,-2.18843,-3.78668,4.37358,0.817822,0.664493
133890,1.88227,1.82833,1.08939,-1.84651,-0.792882,-3.67484,3.75941,1.16688,1.00808
134442,0.497478,0.557511,-0.201204,-0.929599,-0.698683,-1.48711,1.64306,0.615078,0.529591
134956,0.343619,0.192229,1.29812,-0.255896,0.954506,-0.448125,1.05447,1.0621,0.842455
135323,0.961925,1.38218,-0.473838,-0.769926,-1.43576,-2.15211,2.58708,1.71379,2.65225
136354,1.52397,0.731091,-2.25702,-0.721629,2.5022,-1.45272,2.89334,1.06372,0.914813
136720,2.9406,0.60178,2.24301,-1.71657,-0.697595,-2.31835,2.42103,1.31123,1.24278
137937,-0.447333,0.566926,-0.886129,-1.63147,-0.438796,-2.1984,2.24176,0.575669,0.4941
138081,2.04516,1.65337,-0.563582,-0.929955,-2.60875,-2.58332,3.67139,0.853508,0.732807
139566,0.34949,0.639707,3.06319,-1.16122,2.7137,-1.80092,3.25691,0.659174,0.540587
139678,0.681661,1.42284,-1.73188,-1.83054,-2.41354,-3.25338,4.05088,0.554781,0.482583
140022,1.95282,1.62531,-1.43383,-0.807257,2.89654,-2.43257,3.7825,0.554781,0.628543
140292,0.369999,0.804634,-0.120723,-1.65775,-0.490722,-2.46238,2.5108,1.31123,1.16764
141971,-1.43292,0.600449,-1.09442,-0.388471,0.338493,-0.98892,1.04525,0.748871,0.713649
142253,2.16846,0.526211,-1.42788,-0.197565,2.68685,-0.723776,2.78263,0.777161,0.608957
142994,0.974221,1.64069,-0.941579,-0.543397,-1.9158,-2.18409,2.90526,0.575669,0.476551
143857,1.43372,0.334753,2.50789,-1.00927,1.07417,-1.34403,1.72054,1.06372,1.04329
144389,-1.81214,0.777033,1.1432,-1.68777,2.95533,-2.4648,3.84828,0.663201,0.563567
144702,1.65254,2.06574,-2.18663,-1.74098,2.44402,-3.80672,4.52376,1.0621,1.01817
147234,-2.98947,0.908886,3.11036,-2.03648,-0.183351,-2.94537,2.95107,0.615078,0.494904
147566,2.53752,1.59276,-2.02632,-1.74262,1.71935,-3.33538,3.75246,1.03136,0.846347
148017,2.55005,0.895379,-1.98439,-1.54738,1.74875,-2.44276,3.0042,0.547852,0.461723
148458,-1.72587,0.295373,-2.52307,-1.96049,-0.797199,-2.25586,2.39258,1.71379,1.32672
150296,0.582352,0.300443,-0.719904,-0.920042,-1.30226,-1.22049,1.78478,1.06372,0.900275
151097,0.960989,0.0610901,-0.746926,-2.22191,-1.70792,-2.283,2.85115,0.720089,0.610924
152162,2.35399,1.06029,2.98677,-1.71645,0.632776,-2.77673,2.84792,1.31123,1.13828
152334,-2.31358,0.864986,-0.368318,-1.64768,1.94526,-2.51267,3.17766,1.31123,1.12024
152990,-1.10285,1.4568,2.0661,-0.448082,-3.11423,-1.90488,3.65062,0.777161,0.70255
153647,-1.13955,1.81449,1.96542,-1.42435,3.10497,-3.23884,4.48675,0.992385,0.864257
153736,-0.142645,1.44726,-2.8728,-2.11064,-2.73015,-3.5579,4.48468,1.20314,0.950557
154169,-2.52098,1.06085,-1.50924,-0.725871,1.01174,-1.78672,2.05329,0.720089,0.625176
155276,3.07046,1.77874,2.79791,-0.307305,-0.272549,-2.08604,2.10377,1.12954,1.1221
155648,1.72409,1.46032,1.11408,-2.31733,-0.610005,-3.77765,3.82659,0.960575,0.807108
156189,-2.62707,0.829284,1.86783,-0.844832,-1.78829,-1.67412,2.44962,1.2559,1.39309
156320,1.58547,1.25765,1.9322,-0.617335,0.346727,-1.87498,1.90677,0.853508,0.670139
157612,2.31211,0.640408,-1.98852,-1.29881,1.98256,-1.93922,2.77329,1.03136,0.87117
157615,0.890956,1.2269,-2.60233,-0.889485,2.7899,-2.11639,3.5018,0.532171,0.503284
158070,-2.2852,1.96067,3.10498,-0.245366,-0.893004,-2.20604,2.37993,1.16934,1.01296
158087,-2.30341,1.22313,-2.02269,-0.09528,0.280719,-1.31841,1.34796,1.12384,0.977164
158273,1.34215,1.15685,-0.682096,-1.94648,-2.02425,-3.10333,3.70517,0.960575,0.927539
159973,1.53511,0.10716,-2.73137,-1.60535,2.0167,-1.71251,2.64571,0.59684,0.568233
160105,2.54264,0.55868,2.56004,-1.34574,0.0174015,-1.90442,1.9045,1.20314,1.16047
160302,0.180838,0.0607616,-0.738734,-0.0524571,-0.919572,-0.113219,0.926516,1.5526,1.33008
161178,2.85212,1.61478,-2.66708,-1.30822,0.763987,-2.92299,3.02119,1.35403,1.23282
161219,-2.60421,1.39251,-2.78221,-0.267297,-0.177998,-1.65981,1.66932,0.720089,0.634898
162016,2.96401,1.1271,2.57056,-0.539859,-0.393455,-1.66696,1.71277,0.960575,0.828628
162636,1.61763,0.580016,1.75248,-0.705993,0.134846,-1.28601,1.29306,0.528718,0.445702
162810,0.367982,0.675201,-2.00336,-0.567717,-2.37135,-1.24292,2.67734,0.663201,0.555772
163177,-2.11159,2.1661,2.54863,-0.60394,-1.62296,-2.77004,3.21047,0.748871,0.7653
163497,1.33211,1.98991,1.72909,-0.956779,0.396978,-2.94669,2.97331,0.528718,0.474282
163908,-1.21823,0.49873,-0.0659275,-0.493345,1.15231,-0.992075,1.52053,1.5526,1.22027
164867,0.438179,1.8714,1.47237,-1.27648,1.03419,-3.14787,3.31341,1.13302,1.61253
165066,-0.752065,0.633336,0.601438,-1.92788,1.3535,-2.56122,2.89686,0.532171,0.670434
165275,-0.273918,1.6007,-1.64795,-0.442645,-1.37403,-2.04334,2.46236,0.547852,0.447026
165762,-1.71155,1.03517,0.457447,-0.929949,2.16899,-1.96512,2.92681,0.663201,0.604852
166127,1.45009,2.22049,-2.74543,-0.70288,2.08766,-2.92337,3.59228,0.59684,0.50266
166886,1.96247,0.309056,1.75589,-2.12,-0.206578,-2.42906,2.43783,1.41242,2.0603
167114,-2.85208,1.44103,0.0147961,-0.805034,2.86688,-2.24607,3.64195,0.924035,0.811013
167790,-0.608626,2.39257,-1.4392,-1.60099,-0.830571,-3.99356,4.07902,1.06372,1.01003
168678,1.4758,1.20539,-2.41098,-1.59049,2.39641,-2.79589,3.68235,0.853508,1.01994
168815,-0.387077,2.02834,-0.874956,-0.144215,-0.487879,-2.17256,2.22667,0.547852,0.454383
169170,-0.678199,0.765046,2.22682,-2.32551,2.90502,-3.09055,4.24154,1.42876,1.2404
169450,0.474352,1.60164,1.38426,-0.387966,0.909904,-1.98961,2.1878,0.851187,0.69084
